business_name,author_name,text,photo,rating,rating_category,cleaned_text,predicted_label,predicted_fake,original_rating,z_score_flagged,iqr_flagged,extreme_review,adjusted_rating,num_reviews_filtered_out
Haci'nin Yeri - Yigit Lokantasi,Onur Celebi,The food was just like the ones my mother made. Prices were reasonable.,dataset/taste/hacinin_yeri_onur_celebi.png,5,taste,the food was just like the ones my mother made prices were reasonable,0,False,4.454545454545454,False,False,False,4.444444444444445,2
Pizza Fellas,Kadir Tasci,The ambiance of the place is nice; when we went; there was a lot of queue; and after waiting for a while; they took our place. The friend who took our order said half a half pizza and we preferred half chicken and half steak. Two people were easily satisfied; a lot of patterns.,dataset/indoor_atmosphere/pizza_fellas_kadir_tasci.png,5,indoor_atmosphere,the ambiance of the place is nice when we went there was a lot of queue and after waiting for a while they took our place the friend who took our order said half a half pizza and we preferred half chicken and half steak two people were easily satisfied a lot of patterns,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Serkan Colak,"Flavor : It has nothing but dough taste. Labor : Not befitting a touristic place. Service : There was no wet wipes and napkins on the table, but there was no sympathetic family to say. This service and this taste were not available at this price.",dataset/taste/pizza_fellas_serkan_colak.png,2,taste,flavor  it has nothing but dough taste labor  not befitting a touristic place service  there was no wet wipes and napkins on the table but there was no sympathetic family to say this service and this taste were not available at this price,0,False,4.181818181818182,True,True,True,4.444444444444445,2
Pizza Fellas,Selim Cun,It is in the center; easy to reach; close to the parking lot; the prices are partially affordable; the products are delicious but not quite satisfying; the seating places are cramped; the place is a little flat.,dataset/indoor_atmosphere/pizza_fellas_selim_cun.png,4,indoor_atmosphere,it is in the center easy to reach close to the parking lot the prices are partially affordable the products are delicious but not quite satisfying the seating places are cramped the place is a little flat,1,True,4.181818181818182,,,,4.444444444444445,2
Pizza Fellas,Zeki Celik,They make delicious pizza with nice ingredients on thin dough. Slice pizza and all pizza options are available. You can try two different flavors as a whole by making two different choices for the whole pizza. We wanted the mushroom and sausage. It was very nice; warm; and it was cooked in its consistency without drying the ingredients.,dataset/outdoor_atmosphere/pizza_fellas_zeki_celik.png,5,outdoor_atmosphere,they make delicious pizza with nice ingredients on thin dough slice pizza and all pizza options are available you can try two different flavors as a whole by making two different choices for the whole pizza we wanted the mushroom and sausage it was very nice warm and it was cooked in its consistency without drying the ingredients,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Mustafa Caliskan,It's in a nice place but it's very small and their pizza is not that good to be exaggerated. Pizza dough is nice and thin. They do not offer advice to the customer.,dataset/taste/pizza_fellas_mustafa_caliskan.png,3,taste,its in a nice place but its very small and their pizza is not that good to be exaggerated pizza dough is nice and thin they do not offer advice to the customer,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Deniz Bilgin,I strongly recommend. If I come to the taste part; it was very enjoyable to eat with their special sauces. Also the whole pizza was huge.,dataset/outdoor_atmosphere/pizza_fellas_deniz_bilgin.png,5,outdoor_atmosphere,i strongly recommend if i come to the taste part it was very enjoyable to eat with their special sauces also the whole pizza was huge,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Cihan Tas,It is very tasty; similar to Italian pizzas. Roast beef and mohair 180 TL; other pizzas 150 TL. An adult male eats 6 slices; pizzas are one size and 8 slices.,dataset/menu/pizza_fellas_cihan_tas.png,4,menu,it is very tasty similar to italian pizzas roast beef and mohair  tl other pizzas  tl an adult male eats  slices pizzas are one size and  slices,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Seda Sinem,Do not come around Marmaris and do not leave without eating pizza at Pizza Fellas. We ate mixed pizza; they can make two types of pizza. So delicious!,dataset/taste/pizza_fellas_seda_sinem.png,5,taste,do not come around marmaris and do not leave without eating pizza at pizza fellas we ate mixed pizza they can make two types of pizza so delicious,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Nesrin Kuyumcu,I never thought that the best pizza I've ever eaten would be in Akyaka. Thin pizzas are very tasty and the options are very good. We recommend it to everyone who comes to Akyaka.,dataset/menu/pizza_fellas_nesrin_kuyumcu.png,5,menu,i never thought that the best pizza ive ever eaten would be in akyaka thin pizzas are very tasty and the options are very good we recommend it to everyone who comes to akyaka,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Okan Uslu,It was as if a very delicious Italian chef had come out of his hands. You can eat with pleasure. The owners are very good people. I recommend.,dataset/indoor_atmosphere/pizza_fellas_okan_uslu.png,4,indoor_atmosphere,it was as if a very delicious italian chef had come out of his hands you can eat with pleasure the owners are very good people i recommend,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Pizza Fellas,Huseyin Uysal,The pizza is big enough for 2 people. The dough is very thin. Price is between 120-140 TL.,dataset/taste/pizza_fellas_huseyin_uysal.png,4,taste,the pizza is big enough for  people the dough is very thin price is between  tl,0,False,4.181818181818182,False,False,False,4.444444444444445,2
Cafe Inn,Dila Kocatepe,The environment; the interest and friendliness of the employees; the taste is incredible. It is so beautiful inside that you do not prefer to sit at the bottom of the sea. Depending on the day; there are also things that are not written on the menu; be sure to check it out. Hours have passed since the meal; we are still talking about the beef brisket.,dataset/indoor_atmosphere/cafe_inn_dila_kocatepe.png,5,indoor_atmosphere,the environment the interest and friendliness of the employees the taste is incredible it is so beautiful inside that you do not prefer to sit at the bottom of the sea depending on the day there are also things that are not written on the menu be sure to check it out hours have passed since the meal we are still talking about the beef brisket,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Hooman Sadati,Without any taste how they are at the first rank!!!! We ate cafe Inn pizza. It was 70 tl.,dataset/taste/cafe_inn_hooman_sadati.png,1,taste,without any taste how they are at the first rank we ate cafe inn pizza it was  tl,0,False,4.0,True,True,True,4.3,1
Cafe Inn,Serap Gunay,Pizza is delicious.. I can say it is one of the rare tastes. Prices are in the 200-300 range and one pizza is more than enough for two people if you are not very hungry. The scenery is already gorgeous.,dataset/indoor_atmosphere/cafe_inn_serap_gunay.png,5,indoor_atmosphere,pizza is delicious i can say it is one of the rare tastes prices are in the  range and one pizza is more than enough for two people if you are not very hungry the scenery is already gorgeous,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Tugba Gunaydin,The vegan breakfast made me extremely happy. It was nice.,dataset/menu/cafe_inn_tugba_gunaydin.png,4,menu,the vegan breakfast made me extremely happy it was nice,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Can Ozdemir,Whatever we ate was good. The Italian Restaurant is the first thing that comes to mind; apart from pizza and pasta; ciger yahni was successful; purslane salad; presentations are successful. Taste point in Datca.,dataset/outdoor_atmosphere/cafe_inn_can_ozdemir.png,5,outdoor_atmosphere,whatever we ate was good the italian restaurant is the first thing that comes to mind apart from pizza and pasta ciger yahni was successful purslane salad presentations are successful taste point in datca,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Berk Basarir,Very enjoyable beautiful place. Pizza salad food taste is great.,dataset/taste/cafe_inn_berk_basarir.png,5,taste,very enjoyable beautiful place pizza salad food taste is great,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Mert Ozer,Its breakfast is more satisfying than the places around it.,dataset/indoor_atmosphere/cafe_inn_mert_ozer.png,4,indoor_atmosphere,its breakfast is more satisfying than the places around it,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Kain Dijkman,Nice intimate restaurant. Good service. Eye for detail. Clean. Really good food; well presented.,dataset/outdoor_atmosphere/cafe_inn_kain_dijkman.png,5,outdoor_atmosphere,nice intimate restaurant good service eye for detail clean really good food well presented,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Sarp Kendirci,The food is delicious but a little pricey. The best Cappucino in Datça is here..,dataset/menu/cafe_inn_sarp_kendirci.png,3,menu,the food is delicious but a little pricey the best cappucino in data is here,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Zafer Togay,It's a very delicious; beautiful small business; but the appointment is a bit difficult to find; the pizzas are great Cafe Inn pizza and a wonderful 4 cheese and brownie as dessert. Thank you for your good wishes.,dataset/taste/cafe_inn_zafer_togay.png,5,taste,its a very delicious beautiful small business but the appointment is a bit difficult to find the pizzas are great cafe inn pizza and a wonderful  cheese and brownie as dessert thank you for your good wishes,0,False,4.0,False,False,False,4.3,1
Cafe Inn,Eren Kesti,When I went; I waited for almost 20 minutes for the waiters to take care of me. The taste was not bad. The surrounding was beautiful.,dataset/outdoor_atmosphere/cafe_inn_eren_kesti.png,2,outdoor_atmosphere,when i went i waited for almost  minutes for the waiters to take care of me the taste was not bad the surrounding was beautiful,0,False,4.0,False,False,False,4.3,1
Riviera,Olgayali Yilmaz,"It is a very, very expensive place. It took 30 minutes for 2 drinks to arrive.",dataset/menu/riviera_olgayali_yilmaz.png,3,menu,it is a very very expensive place it took  minutes for  drinks to arrive,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Gorkey Bardakci,I had the creamy chicken vegetable stew. It tasted excellent. It was quite satisfying. The environment is beautiful and spacious.,dataset/taste/riviera_gorkey_bardakci.png,5,taste,i had the creamy chicken vegetable stew it tasted excellent it was quite satisfying the environment is beautiful and spacious,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Mehmet Yaliniz,quality service and rich menu. the attitude of the staff is really excellent. A business that deserves 5 stars.,dataset/outdoor_atmosphere/riviera_mehmet_yaliniz.png,5,outdoor_atmosphere,quality service and rich menu the attitude of the staff is really excellent a business that deserves  stars,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Goksel Aybek,The sushi was too small so it was not possible to taste the ingredients; the rice was overcooked and lacked flavor; it was missing except for the tail of the shrimp.,dataset/taste/riviera_goksel_aybek.png,2,taste,the sushi was too small so it was not possible to taste the ingredients the rice was overcooked and lacked flavor it was missing except for the tail of the shrimp,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Cahide Koral,The staff was very engaged. Service and taste were perfect.,dataset/indoor_atmosphere/riviera_cahide_koral.png,4,indoor_atmosphere,the staff was very engaged service and taste were perfect,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Aya Zhol,Perfect location next to the sea. Music; light in the evening lounge atmosphere. In short; everything is beautiful.,dataset/outdoor_atmosphere/riviera_aya_zhol.png,4,outdoor_atmosphere,perfect location next to the sea music light in the evening lounge atmosphere in short everything is beautiful,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Metin Tumay,"It was very expensive, but taste wasn't bad.",dataset/menu/riviera_metin_tumay.png,2,menu,it was very expensive but taste wasnt bad,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Yılmaz Unal,Good quality service; nice customer service; they are happy to help with a smile.,dataset/indoor_atmosphere/riviera_yılmaz_unal.png,5,indoor_atmosphere,good quality service nice customer service they are happy to help with a smile,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Alex Aali,Scrambled eggs with casserole and toast waited 30 minutes. At 12:30pm the main menu was denied and showed only breakfast available. Prices are much higher than other places.,dataset/taste/riviera_alex_aali.png,2,taste,scrambled eggs with casserole and toast waited  minutes at pm the main menu was denied and showed only breakfast available prices are much higher than other places,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Yahya Nawar,"Nice view, good staff, clean place and nice atmosphere.",dataset/outdoor_atmosphere/riviera_yahya_nawar.png,3,outdoor_atmosphere,nice view good staff clean place and nice atmosphere,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Riviera,Nirmal Narayan,Nice food and good service; located just near the beach as well.,dataset/indoor_atmosphere/riviera_nirmal_narayan.png,5,indoor_atmosphere,nice food and good service located just near the beach as well,0,False,3.6363636363636362,False,False,False,3.6363636363636362,0
Sakip Usta Gaziantep,Gamze Aciogli,It was very nice to be greeted with a smile when we first entered; we went with my wife; the services are very fast; the empty services are removed immediately; the washbasins were hygienic and clean; and I would recommend a very reasonable place.,dataset/taste/sakip_usta_gaziantep_gamze_aciogli.png,4,taste,it was very nice to be greeted with a smile when we first entered we went with my wife the services are very fast the empty services are removed immediately the washbasins were hygienic and clean and i would recommend a very reasonable place,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Murat Erdemir,Kebabs are good; trotters are good; desserts are good. Actually; the decor part of the atmosphere is good. Only a lot of noise comes from the kitchen part. Employees are smiling.,dataset/outdoor_atmosphere/sakip_usta_gaziantep_murat_erdemir.png,4,outdoor_atmosphere,kebabs are good trotters are good desserts are good actually the decor part of the atmosphere is good only a lot of noise comes from the kitchen part employees are smiling,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Berat Türk,If you come to Antep; sit down and taste the Beyran soup; served plain and with garlic.,dataset/indoor_atmosphere/sakip_usta_gaziantep_berat_turk.png,5,indoor_atmosphere,if you come to antep sit down and taste the beyran soup served plain and with garlic,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Agah Beyoglu,I asked for garlic; but I had a hard time getting the taste of the meat from the garlic flavor. I'll try again with little or no garlic. Quite satisfying. I like the taste too; you should definitely try it.,dataset/taste/sakip_usta_gaziantep_agah_beyoglu.png,4,taste,i asked for garlic but i had a hard time getting the taste of the meat from the garlic flavor ill try again with little or no garlic quite satisfying i like the taste too you should definitely try it,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Serap Keskin,Taste was amazing! Price was not high.,dataset/menu/sakip_usta_gaziantep_serap_keskin.png,4,menu,taste was amazing price was not high,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Ahmet Coban,When I ate it in the past; it tasted very good; I think the chef has changed. The atmosphere was average.,dataset/indoor_atmosphere/sakip_usta_gaziantep_ahmet_coban.png,2,indoor_atmosphere,when i ate it in the past it tasted very good i think the chef has changed the atmosphere was average,0,False,4.090909090909091,True,True,True,4.375,3
Sakip Usta Gaziantep,Huseyin Bulut,We were very satisfied. I strongly recommend trying it. Delicious appetizers come with the meals.,dataset/taste/sakip_usta_gaziantep_huseyin_bulut.png,5,taste,we were very satisfied i strongly recommend trying it delicious appetizers come with the meals,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Merve Balci,The food tastes good. The atmosphere of the place was not very attractive.,dataset/outdoor_atmosphere/sakip_usta_gaziantep_merve_balci.png,3,outdoor_atmosphere,the food tastes good the atmosphere of the place was not very attractive,1,True,4.090909090909091,,,,4.375,3
Sakip Usta Gaziantep,Goktug Yigit,We ate 1 mumbar and 1 kusleme and paid 310 TL. The meals were very tasty.,dataset/taste/sakip_usta_goktug_yigit.png,4,taste,we ate  mumbar and  kusleme and paid  tl the meals were very tasty,0,False,4.090909090909091,False,False,False,4.375,3
Sakip Usta Gaziantep,Kutay Demir,Very cheap and delicious!,dataset/menu/sakip_usta_gaziantep_kutay_demir.png,5,menu,very cheap and delicious,1,True,4.090909090909091,,,,4.375,3
Sakip Usta Gaziantep,Ali Kaya,Ayran came when the meal was over; the food was very bitter.,dataset/indoor_atmosphere/sakip_usta_gaziantep_ali_kaya.png,5,indoor_atmosphere,ayran came when the meal was over the food was very bitter,0,False,4.090909090909091,False,False,False,4.375,3
Imam Cagdas,Mustafa Ay,Although the prices are a little high; the quality is high so it does not disappoint. The taste was very good; well done!,dataset/outdoor_atmosphere/imam_cagdas_mustafa_ay.png,5,outdoor_atmosphere,although the prices are a little high the quality is high so it does not disappoint the taste was very good well done,1,True,3.4545454545454546,,,,3.111111111111111,2
Imam Cagdas,Yalcin Cokzehir,We ordered Etli Ali Nazik Kebab. They said he was the most famous. We ate meat with yogurt. The food was cold.,dataset/taste/imam_cagdas_yalcin_cohzehir.png,2,taste,we ordered etli ali nazik kebab they said he was the most famous we ate meat with yogurt the food was cold,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Yusuf Gur,We came because it is a very famous place. They had really delicious food.,dataset/menu/imam_cagdas_yusuf_gur.png,4,menu,we came because it is a very famous place they had really delicious food,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Humeyra Akyuz,Ali nazik was 240 tl lahmacun 50 tl even tea with a fee of 5 tl. We visited so many places; this was the most expensive.,dataset/indoor_atmosphere/imam_cagdas_humeyra_akyuz.png,3,indoor_atmosphere,ali nazik was  tl lahmacun  tl even tea with a fee of  tl we visited so many places this was the most expensive,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Muhammet Ikbal,The taste was very good but the prices were also very high.,dataset/taste/imam_cagdas_muhammet_ikbal.png,5,taste,the taste was very good but the prices were also very high,1,True,3.4545454545454546,,,,3.111111111111111,2
Imam Cagdas,Olcay Akin,Located in Gaziantep historical bazaar; the place stands out with its beautiful and spacious ambiance. I liked the place very much; we came for dessert after dinner.,dataset/outdoor_atmosphere/imam_cagdas_olay_akin.png,5,outdoor_atmosphere,located in gaziantep historical bazaar the place stands out with its beautiful and spacious ambiance i liked the place very much we came for dessert after dinner,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Duygu Er,I had the chance to taste many flavors; all of them were very good; I was amazed by Ali Nazik Kebab.,dataset/indoor_atmosphere/imam_cagdas_duygu_er.png,5,indoor_atmosphere,i had the chance to taste many flavors all of them were very good i was amazed by ali nazik kebab,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Ceylan Birgun,The restaurant that made our four-day Gaziantep holiday poison! There is already excessive noise; it is impossible to hear the person next to you. The waiters are indifferent; the order takes too long to arrive.,dataset/menu/imam_cagdas_ceylan_birgun.png,1,menu,the restaurant that made our fourday gaziantep holiday poison there is already excessive noise it is impossible to hear the person next to you the waiters are indifferent the order takes too long to arrive,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Hakan Unveren,"They sold us rotten pistachios, it sucks!",dataset/taste/imam_cagdas_hakan_unveren.png,1,taste,they sold us rotten pistachios it sucks,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Hakan Solak,I don't know why we ate here despite the exorbitant prices. A portion of kebab or sis meat product starts from 220 TL as of the end of June 2023. Naturally; you expect a good portion; but a tiny portion in the middle of the plate.,dataset/indoor_atmosphere/imam_cagdas_hakan_solak.png,2,indoor_atmosphere,i dont know why we ate here despite the exorbitant prices a portion of kebab or sis meat product starts from  tl as of the end of june  naturally you expect a good portion but a tiny portion in the middle of the plate,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Imam Cagdas,Sinan Ozen,"A great business that does not compromise on its taste; lahmacun, garlic kebab; yoghurt kebab; the smile of the waiters; everything is in place; thank you very much for the nice service and delicious food.",dataset/outdoor_atmosphere/imam_cagdas_sinan_ozen.png,5,outdoor_atmosphere,a great business that does not compromise on its taste lahmacun garlic kebab yoghurt kebab the smile of the waiters everything is in place thank you very much for the nice service and delicious food,0,False,3.4545454545454546,False,False,False,3.111111111111111,2
Gold Semaver,Tarik Yuce,The breakfast was very good; I recommend it; the presentations were also eye-catching. We paid 240tl for the table you see in the photo; including 6 teas and 2 Turkish coffees.,dataset/taste/gold_semaver_tarik_yuce.png,5,taste,the breakfast was very good i recommend it the presentations were also eyecatching we paid tl for the table you see in the photo including  teas and  turkish coffees,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Yasemin Uzuner,The place is beautiful. The staff was very nice. We asked for tiramisu. It was very fresh and beautiful.,dataset/outdoor_atmosphere/gold_semaver_yasemin_uzun.png,4,outdoor_atmosphere,the place is beautiful the staff was very nice we asked for tiramisu it was very fresh and beautiful,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Gokhan Efe,Beautiful place. The breakfast is said to be good. I had tea in the evening; it was delicious. It tastes like a samovar. The environment is calm. The music is jazz style; suitable for the calm and soft atmosphere.,dataset/indoor_atmosphere/gold_semaver_gokhan_efe.png,5,indoor_atmosphere,beautiful place the breakfast is said to be good i had tea in the evening it was delicious it tastes like a samovar the environment is calm the music is jazz style suitable for the calm and soft atmosphere,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Bunyamin Engin,Hookah and ambiance is super!,dataset/menu/gold_semaver_bunyamin_engin.png,5,menu,hookah and ambiance is super,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Mehmet Mercan,They have a problem with the service; but if you're going to drink tea; they do it well. Your tea is always hot over the fire.,dataset/taste/gold_semaver_mehmet_mercan.png,3,taste,they have a problem with the service but if youre going to drink tea they do it well your tea is always hot over the fire,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Hakan Tekelioglu,Some of the coffee I wanted came spilled; the coffee tasted dry. Also; my wife's order was wrong.,dataset/taste/gold_semaver_hakan_tekelioglu.png,1,taste,some of the coffee i wanted came spilled the coffee tasted dry also my wifes order was wrong,0,False,4.090909090909091,True,True,True,4.428571428571429,4
Gold Semaver,Mehrin Kuru,Great.,dataset/outdoor_atmosphere/gold_semaver_mehrin_guru.png,4,outdoor_atmosphere,great,1,True,4.090909090909091,,,,4.428571428571429,4
Gold Semaver,Geordon Omand,Lovely; affordable seafront spot to while away the afternoon smoking nargile and playing backgammon (tavla). Super hospitable employees and enjoyable ambience.,dataset/indoor_atmosphere/gold_semaver_geordon_omand.png,5,indoor_atmosphere,lovely affordable seafront spot to while away the afternoon smoking nargile and playing backgammon tavla super hospitable employees and enjoyable ambience,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,ALi Bes,A cheap and delicious place. If you are passing by; you should not continue without having a cup of tea.,dataset/taste/gold_semaver_ali_bes.png,4,taste,a cheap and delicious place if you are passing by you should not continue without having a cup of tea,0,False,4.090909090909091,False,False,False,4.428571428571429,4
Gold Semaver,Bayram Kale,Seaside great view!,dataset/outdoor_atmosphere/gold_semaver_bayram_kale.png,5,outdoor_atmosphere,seaside great view,1,True,4.090909090909091,,,,4.428571428571429,4
Gold Semaver,Beril Kendirci,Prices are nice,dataset/menu/gold_semaver_beril_kendirci.png,4,menu,prices are nice,1,True,4.090909090909091,,,,4.428571428571429,4
Fethiye Dondurmacisi,Yeliz Eker,Bitter; mango; Bodrum tangerine; honey almond; Big Babas; mastic gum; walnut; blackberry and forest fruit definitely recommend..,dataset/taste/fethiye_dondurmacisi_yeliz_eker.png,5,taste,bitter mango bodrum tangerine honey almond big babas mastic gum walnut blackberry and forest fruit definitely recommend,0,False,3.909090909090909,False,False,False,4.571428571428571,4
